1, 3.141592652588, 4034944
1, 3.141592652588, 2837613
1, 3.141592652588, 2863576
1, 3.141592652588, 2730250
1, 3.141592652588, 2895517
2, 3.141592652589, 1698586
2, 3.141592652589, 1673240
2, 3.141592652589, 1612858
2, 3.141592652589, 1595512
2, 3.141592652589, 1645412
4, 3.141592652589, 1073865
4, 3.141592652589, 1167690
4, 3.141592652589, 1100402
4, 3.141592652589, 1010619
4, 3.141592652589, 990279
8, 3.141592652589, 998375
8, 3.141592652589, 887974
8, 3.141592652589, 1009263
8, 3.141592652589, 896284
8, 3.141592652589, 885311
16, 3.141592652590, 870762
16, 3.141592652590, 872544
16, 3.141592652590, 931767
16, 3.141592652590, 887044
16, 3.141592652590, 954223
32, 3.141592652590, 915490
32, 3.141592652590, 904042
32, 3.141592652590, 911650
32, 3.141592652590, 871557
32, 3.141592652590, 878081
